TEACHER_ID,TEACHER_NAME,START_YEAR,YEARS_OF_SERVICE,SCHOOL_ID
6208,Melissa Walker,2006,15,36487
4762,Rebecca King,2005,24,81343
6040,Melissa Hunt,2008,16,4614
4450,Steven Booth,2002,17,65358
523,Renee Kerr,2006,18,11972
2210,Elizabeth Brown,2002,18,8856
5374,Jose Mccann,2002,15,63918
6256,Gwendolyn Green,2005,15,69772
7722,Sarah Cline,2000,16,84829
6179,Rebecca Vasquez,2006,19,33386
9128,Ryan Butler,2001,23,26692
2381,Sean Arnold,2004,23,61726
6743,Jackie Mack,2001,17,96635
5316,Richard Navarro,2004,24,41870
7343,Annette Espinoza,2002,18,38590
8069,Jennifer Jordan,2005,17,26006
5505,Dawn Weaver,2006,15,14141
514,Mark Ross,2000,24,65947
7352,Timothy Powell,2007,16,78242
8138,George Phillips,2009,16,88298
9531,Diane Mcintyre,2006,19,60831
251,Heather May,2006,22,90274
4201,Oscar Salinas,2003,20,27938
2973,James Edwards,2000,15,56511
914,Christopher Hunt,2001,17,53885
5218,Jonathan Garcia,2006,21,55429
4582,Holly Marquez,2002,24,2415
9296,Autumn Stanley,2006,24,85676
9145,Christopher Taylor,2004,17,75275
7788,Tina Valencia,2001,23,63601
4634,Timothy Mcneil,2008,21,85711
4824,Brandon Martinez,2005,18,60019
8339,Tonya Perez,2005,16,21617
902,Brian Middleton,2004,24,89839
4855,Richard Terry,2003,22,81582
2150,Robert Fisher,2005,23,89654
7634,Eric Stevenson,2008,18,56984
1832,Jeffrey Murray,2004,19,97236
5595,Alan Cox,2001,16,94743
1469,Kristen Estrada,2000,22,94278
8304,Gabriel Brown,2009,23,58553
6596,Kayla Lynn,2009,21,57602
9409,Bridget Keller,2006,18,63411
3470,Belinda Clements,2005,22,42824
8458,Victor Jenkins,2004,17,97740
2276,Cynthia Webb,2004,20,34811
1831,Nathan Smith,2003,22,72520
8644,Melissa Perry,2007,24,45250
4283,Lauren Martinez,2008,20,3368
5983,Cory Alexander,2007,20,42267
5109,Anthony Stark,2000,16,14261
1172,Jodi Stevens,2009,18,46649
6408,Casey Williams,2007,19,56367
1889,Joshua Miller,2003,24,32825
1539,Jennifer Brown,2005,17,12180
8806,Jeremy Bauer,2000,24,57768
82,Michelle Avila,2003,20,46527
6502,Cathy Norman,2005,23,42990
1892,Rachael Jones,2007,15,79650
1780,Daniel Bauer,2008,23,74456
4784,Matthew Douglas,2007,16,85853
4787,Karen Santiago,2005,21,25238
6685,Henry Salazar,2007,18,23059
2618,Sandra Kent,2007,19,77982
4863,Gary Roberson,2006,19,97864
890,Morgan Sullivan,2000,18,66343
5314,Andrew Burnett,2004,20,28225
8034,Andrew Hansen,2004,23,49327
5957,Tina Allen,2009,18,67801
2946,Jonathan Cox,2001,22,93136
2496,Adam Watson,2000,19,4922
6390,Nicole Robinson,2004,18,70972
3175,Raymond Hill,2008,16,42017
331,Mathew Santos,2002,18,89955
1922,Walter Martin,2000,21,9658
3163,Patricia Allen,2009,17,23296
1201,William Payne,2003,23,36691
8466,Brittney Joyce,2005,17,51217
8761,Brent Baxter,2003,16,73456
393,Isaac Greene,2009,23,96950
5318,Richard Strong,2003,20,97120
3075,Jennifer Smith,2006,15,76173
6330,Heather Macias,2003,23,77384
3647,Lisa Cummings,2007,18,90550
3393,Dalton Burgess,2008,24,31520
4261,Christopher White,2005,18,65357
4361,Janice Khan,2002,23,85583
925,Jose Davis,2008,17,22466
8412,Ashley James,2009,23,97052
3779,Daniel Roberts,2008,20,74615
5429,Brandi Miller,2008,24,7961
5530,Erin Young,2003,19,97118
3701,Karen Lawrence,2002,19,88551
4740,Robert Davis,2004,16,43840
8381,Dustin Rivera,2008,18,11132
8642,Caleb Byrd,2008,22,13695
6695,Kimberly Brooks,2001,24,70288
4170,Joe Price,2006,18,66955
108,Richard Peterson,2003,22,95424
8070,Justin Allen,2002,23,83524
4971,Jeffrey Ferguson,2005,22,46505
8948,Kenneth Nichols,2002,16,91473
5924,Dan Thomas,2002,20,45603
1673,William Hoffman,2002,22,70148
2447,Michael Edwards,2002,24,45745
98,Mark Blair,2005,23,2507
7215,Ronald Merritt,2009,23,27290
5833,Sandra Chavez,2007,16,83313
141,Dawn Malone,2004,20,22968
5502,Patricia Hamilton,2009,21,37836
1346,Blake Bolton,2000,20,76950
6869,Cory Long,2004,19,61572
6399,Matthew Baldwin,2006,18,71110
1163,David Horton,2007,21,74298
2636,Francisco Thompson,2004,24,70642
1417,Benjamin Robertson,2007,17,28182
8728,Tanya Barajas,2001,22,57834
2779,Joseph Wilson,2009,17,36057
6589,Jonathan Stout,2007,20,26193
7050,Lisa Sweeney,2000,15,16877
717,Steven Miller,2001,19,58295
7366,Jeffrey Monroe,2007,16,77809
7532,Scott Potts,2004,16,65919
9144,Joshua Baxter,2001,15,8372
8122,Scott Haney,2008,23,32861
6195,Ricardo Dawson,2005,17,78162
3941,Christopher Espinoza,2009,19,54971
2713,Darlene Mueller,2004,20,37818
2050,Frank Robinson,2005,20,98446
6289,Bonnie Dean,2005,21,32097
846,Heather Kemp,2005,20,60636
9834,William Smith,2000,22,22312
6827,Diana Dyer,2005,15,91636
8613,Wesley Gutierrez,2003,20,41023
6772,Robert Jones,2001,24,82482
2238,Andrea Davis,2009,24,68004
1461,Richard Sparks,2003,17,64335
1025,Michael Smith,2002,24,60965
7569,Matthew Chang,2007,22,38217
1095,William Rodriguez,2000,16,13488
5297,Kim Bradley,2001,16,13773
556,Rebecca Proctor,2001,21,64685
9047,Ann Watkins,2001,17,60382
8357,Deanna Johnson,2009,16,92491
8687,Brittany Brown,2008,15,84374
3398,Annette Duke,2001,16,24812
7682,Stacey Bowen,2009,17,30646
7408,Daniel Ruiz,2002,18,46372
1665,Dylan Daniels,2007,19,61915
3382,Andrea Williams,2006,15,48043
7713,Virginia Johnson,2000,17,84836
8623,Kathleen Williams,2007,23,10926
9185,Lauren Collins,2009,17,91019
6650,Breanna Marquez,2006,23,21203
4759,Kathleen Walker,2005,24,81457
5245,Brittney Green,2004,24,76757
6018,Patricia Perez,2005,17,23405
3199,Kelly Smith,2005,20,71096
2842,Carrie Price,2005,20,38536
5748,Desiree Hampton,2000,20,1810
7314,John Pope,2005,18,30095
1454,Eric Haynes,2007,22,34739
932,Anna Myers,2006,23,10599
2768,Michael Mann,2003,22,28007
3566,Kimberly Jones,2006,15,87958
5346,Richard Lawson,2000,18,20996
6821,Carlos Knight,2008,24,99315
6196,Kelly Flores,2003,17,65649
1690,Christina Harris,2004,21,80581
2192,Marc Lucas,2008,20,46678
9927,Emma Carpenter,2002,16,69768
5503,Daniel Mcdaniel,2002,22,3009
9993,Sierra Abbott,2008,21,66689
4038,Katherine Hartman,2001,21,7466
9817,Lisa Howard,2008,24,14578
488,Abigail Garcia,2005,22,10672
7382,Thomas Rodriguez,2005,20,15362
3871,Destiny Little,2002,20,6270
9166,Jason Joseph,2007,22,63167
8766,Anthony Mccormick,2003,18,47175
8421,Amy Best,2007,17,51024
5310,Kevin Franklin,2005,17,52977
1214,Susan Solomon,2005,19,71258
6713,Robert Elliott,2000,16,27354
9601,Nathan Perkins,2007,17,59154
1792,James Francis,2004,21,9503
6747,John Duffy,2007,23,39350
9414,Megan Figueroa,2003,22,13792
6955,Abigail Hurley,2006,17,13289
6282,Maria Fox,2004,22,51485
7171,Mark Williams,2005,21,34859
6173,Dillon Weeks,2008,24,13339
2650,Amanda Brooks,2008,22,7967
6386,Steve Reynolds,2001,20,78654
3889,James Walters,2000,21,27038
3498,Nancy Nelson,2008,16,17849
7518,Teresa Buck,2004,19,51414
4297,Clinton Holland,2004,20,84582
373,Mary Myers,2003,18,40553
5105,Debra Silva,2004,18,49336
867,Mary Hall,2009,21,5155
6500,Robert Campbell,2004,15,37854
5439,Mike Gonzalez,2006,22,77097
8348,Justin Greene,2008,17,76119
528,Brandon Hill,2003,16,34049
1833,Miranda Bartlett,2009,21,43124
8910,Matthew Horn,2004,21,75200
8821,Francisco Hammond,2002,15,84306
8664,Nicole Esparza,2006,21,81067
7321,Shirley Sanders,2004,22,67824
3624,Michael Beltran,2006,19,87591
8088,Lisa Ramos,2001,23,45256
9065,John Turner,2005,15,90136
1746,Jonathan Powers,2000,19,23797
5575,Sandra Pierce,2007,20,88851
8429,Sharon Haynes,2003,22,82700
9271,Stacy Smith,2002,16,46354
3142,Laura Pena,2003,21,4974
9027,Joseph Smith,2004,15,12149
7668,David Young,2000,23,94661
7087,Kari Figueroa,2002,17,63721
2794,Paula Donaldson,2003,22,34385
1330,Rita Marshall,2007,21,88912
9126,Colleen Patrick,2001,20,10609
2504,Jennifer Crawford,2009,24,63376
6124,Kimberly Smith,2009,20,4016
2786,Toni Jones,2008,22,56172
9926,Mary Welch,2007,19,39914
8113,Jerry Hancock,2007,15,72590
6129,Daniel Silva,2003,19,95432
9443,Regina Stanley,2001,24,41086
7794,Michelle Fuentes,2006,17,74141
8036,Patrick Jordan,2004,24,19090
6647,Kerry Wilkins,2003,20,79961
7088,Marissa Williams,2004,19,98943
6822,Matthew Reyes,2004,18,74944
4919,Elizabeth Johnson,2002,17,65693
4734,Christine Mendoza,2000,23,66684
9436,Randy Rollins,2000,23,93692
6384,Lisa Berry,2007,19,60551
663,Kaitlin Watson,2001,19,99285
4228,Linda Hansen,2008,23,21089
6322,Joshua Murphy,2003,17,4481
1280,Grace Young,2005,19,90125
5541,Kayla Walters,2001,24,40314
1288,Timothy Brown,2008,20,34703
6259,Nancy Douglas,2005,18,97282
820,Renee Hester,2003,23,28172
3437,David Holden,2002,16,30039
3869,Karen Evans,2006,24,39885
8305,Christine Williams,2009,22,61337
4365,Clayton Simon,2004,20,61648
7413,Austin Dixon,2006,18,86954
3025,Alejandro Smith,2006,15,11017
3453,Michele English,2000,23,27954
9612,Michael Thompson,2009,20,48473
6107,Phillip Nguyen,2003,20,90360
2763,Tracy Ferguson,2006,18,94389
2916,Ryan Williams,2000,16,4670
1424,Angela Solomon,2001,16,75303
1606,Peggy Harrington,2001,17,58875
9620,Robert Leon,2009,15,29263
5129,Kayla Murray,2007,19,99050
9349,Leslie Thompson,2008,20,5599
7857,Michael Carroll,2008,16,64279
6088,Shelly Elliott,2008,24,5254
8158,Tina Zimmerman,2002,21,7893
2370,Joseph Sanchez,2003,18,48147
6225,Sarah Thomas,2000,16,71058
4265,Gary Cook,2001,20,32549
6816,Robert Miller,2008,20,22031
8851,Shawn Crawford,2009,15,63624
491,Harry Cole,2006,23,84421
1496,Patricia Ellis,2006,15,57440
5495,Mike Ferguson,2003,24,48089
9549,Noah Charles,2009,23,16747
3848,Brendan Boyd,2007,20,15380
2950,Brian Hernandez,2001,15,57065
1220,Jeffrey Young,2000,16,37569
8855,Ana Robertson,2001,24,4419
1834,Stacy Johnson,2001,17,7205
9236,Hannah Cooper,2008,24,79272
4664,Robin Brown,2007,17,13819
7164,Justin Hill,2007,24,27473
6229,Amy Collins,2006,20,84790
2266,Thomas Perry,2009,23,68138
4918,John Kline,2005,20,21831
7390,Erica Gutierrez,2003,18,99841
9681,Karen Anderson,2007,15,8534
1911,Stephanie Casey,2005,19,8386
5070,Carol Turner,2003,20,16320
6782,Alyssa Patterson,2000,18,10851
1066,Kristen Nichols,2009,24,61128
3771,Luis Garrett,2000,23,91644
8913,Albert Perez,2008,18,86409
6654,Thomas Hendricks,2007,21,90124
4123,Mark Smith,2004,17,60324
5459,Jonathan Dudley,2005,22,75732
4826,Brandon Green,2006,20,92155
4887,Jamie Jones,2001,23,41195
1800,Sara Graves,2002,16,20031
9761,Ashley Neal,2004,17,99750
4923,Zachary Thompson,2007,18,58467
9947,Sara Carlson,2009,15,65953
7420,Aaron Cole,2004,15,78077
1450,Kathleen Silva,2005,17,98818
4372,Tyler Juarez,2005,18,29517
6795,Ivan Hernandez,2003,20,35543
3704,Keith Knox,2005,16,79507
1734,Kelly Johnson,2008,18,14937
1520,Tyler Adams,2005,19,50873
4628,Michelle Hatfield,2006,21,75450
9149,Wendy Burns,2006,15,56829
5826,Stephanie Day,2005,18,60141
5444,Trevor Harris,2004,16,32388
5888,Deborah Patterson,2002,20,80062
923,Stephanie Williams,2001,23,97619
1183,Jacob Thompson,2008,16,49756
9073,Heather Forbes,2004,16,32686
1878,Brenda Osborne,2008,23,99983
1083,Jenna Willis,2008,24,23541
532,Paul Curry,2006,22,23257
3509,Amber Atkinson,2007,16,43767
9388,Beverly Robinson,2005,15,4632
4748,Joshua Hawkins,2004,15,39729
7674,Derek Russell,2003,17,26825
5706,Terri Boyle,2007,19,72128
5124,Luke Harrison,2008,17,31000
2017,Katie Miller,2006,20,40530
3512,Debra Mann,2000,20,38825
7910,Erin Guerrero,2005,16,94338
4070,Monica Olson,2003,15,69084
4567,Ariel Williams,2000,20,10796
3646,Ryan Garza,2002,17,61597
6475,Bryan Robertson,2006,15,54733
579,Lisa Avila,2003,24,16379
3133,Johnny Sanford,2006,21,88507
5140,Peter Greene,2002,17,12678
181,Nicholas Kaufman,2000,20,95761
2500,Juan Lee,2009,23,32734
6861,Joel Bowen,2009,19,87672
7157,William Lawrence,2005,22,13061
4173,Ivan Huang,2000,16,59982
3935,Justin Taylor,2006,16,96588
6304,Mary West,2000,17,52658
5682,Michael Torres,2006,17,64193
5180,Gerald Hale,2003,15,34250
7078,Larry Thomas,2002,15,46471
3401,Christina Dunn,2000,15,33702
8392,Cindy Scott,2007,23,98059
6038,Audrey Hunter,2005,24,57433
9603,David Clayton,2009,24,24590
3944,Javier Grant,2000,21,87968
9267,Michael Phillips,2008,18,15123
4517,Jo Lewis,2008,20,56436
6360,Cynthia Klein,2007,16,53385
6907,Joseph Green,2004,18,30760
3480,Daniel Lambert,2003,18,37108
7371,Samuel Boyd,2006,16,80338
5353,Norma Moore,2005,16,18771
5658,Mark Bass,2005,16,77145
4399,John Harris,2008,22,83882
3567,Ana Mclean,2000,17,77521
1761,Lisa Martinez,2001,24,16139
3256,Samantha Burch,2001,22,4003
7154,Eric Roy,2003,16,12148
862,Kayla Richardson,2005,21,29320
1741,Jody Barker,2001,22,34197
7728,Kevin Thompson,2009,15,55969
4239,Kevin Blake,2007,19,88050
1438,Caroline Montgomery,2006,23,1577
8423,Sara Schmidt,2005,24,25220
9083,Scott Kirby,2000,22,76313
3129,Amber Lewis,2004,24,71212
1645,Andrea Cruz,2008,15,31377
2879,Susan Lopez,2007,15,41274
5911,Jennifer Miller,2008,19,78680
7145,Gabrielle Ward,2006,21,97337
9067,Edward Washington,2009,18,30930
5650,Michael Lewis,2007,21,46213
3127,Kevin Weber,2006,24,7284
2681,Wyatt Morgan,2002,21,10111
6298,Connor Moore,2006,18,7958
4937,Sara Butler,2003,20,18711
5584,Cory Turner,2000,21,99633
9867,Sabrina Ramos,2000,21,72779
238,Albert Stewart,2009,24,15738
7475,James Stephens,2002,22,46827
6886,Renee Marshall,2008,20,6950
4096,Michael Orozco,2004,15,49296
461,Lauren Wood,2001,19,18173
376,Adrian Mitchell,2007,15,62177
1154,Tammie Mathis,2006,15,46881
3289,Devon Chen,2007,20,3306
3388,Bryan Lopez,2001,21,71511
5118,Nicole Rowe,2003,16,1512
2731,Michael Jones,2008,23,8040
5500,Linda Owens,2004,24,35586
5982,Megan Brown,2004,20,32457
7357,Lindsey Mcdonald,2004,24,9049
5549,Rodney Mcintyre,2006,18,85301
5603,Carrie Lam,2004,16,28943
9967,Theresa Kennedy,2004,24,95943
8604,Nancy Ramsey,2003,24,31247
9925,Gerald Davis,2001,23,85759
9332,Patricia Houston,2007,18,60623
1859,Crystal King,2006,18,48674
9171,Kevin Lee,2007,17,28860
5298,Brandon Stewart,2009,24,46148
6845,Johnathan Skinner,2003,16,43687
5544,Mark Simon,2008,17,49742
2740,Christine Smith,2006,18,87016
6764,Michael Hernandez,2005,20,34972
4307,Jennifer Salas,2007,22,18942
6373,Logan Gaines,2005,24,64385
4142,Destiny Wallace,2009,17,71825
5716,Joseph Galloway,2005,24,52430
5771,Sara Morales,2002,19,1176
3611,Michael Garcia,2004,20,11685
9657,Kristin White,2005,22,90857
4042,Elizabeth Dixon,2005,15,55027
7378,Aaron Chapman,2008,17,35589
8751,Lauren Rivera,2009,17,2109
5040,Lori Miller,2006,20,29398
802,Katherine Briggs,2000,15,71452
256,David Andersen,2005,20,89802
3518,Barbara Hernandez,2009,22,41261
7114,Megan Wilson,2006,19,69368
7508,Stephanie Anderson,2000,19,40812
8989,Jessica Brandt,2006,17,89291
550,Shannon Simpson,2003,15,69703
7482,Amy Kim,2003,15,54420
6451,Shawn Duke,2000,16,74231
631,Deanna Collins,2007,17,52194
5879,Kelly Sanders,2001,20,96093
3479,Richard Parker,2003,24,80285
7509,Kimberly Ramos,2005,21,6558
2830,Andrea Campos,2003,18,62942
817,Jennifer Robbins,2003,15,19308
5107,Catherine Taylor,2005,18,98368
5750,Rebekah Harris,2004,15,61658
8811,Kevin Taylor,2001,20,23652
7974,Peter Harrison,2008,19,59064
3791,Shawn Sanchez,2007,18,87437
1290,Jennifer Soto,2004,18,16602
954,Jennifer Hale,2000,21,63075
7007,Becky Waters,2007,15,27813
6660,Debbie Garcia,2005,18,85691
9140,Mariah Fowler,2005,24,99278
911,Kyle Hall,2003,15,22084
7103,Jennifer Bell,2002,19,13904
1590,Timothy Stephens,2000,19,71037
2867,Angela Wilkinson,2003,19,10899
9921,Joel Patrick,2003,21,81289
730,Brenda Herman,2009,24,62830
2428,Tyler Meyers,2004,21,62712
2454,Kelly Walker,2000,17,33747
7607,Ryan Garrett,2000,18,2013
9330,Tracy Mejia,2001,20,7323
3015,David Smith,2006,23,24100
2900,Megan Wallace,2001,19,68621
8826,John Griffith,2001,22,90519
3693,Wendy Olson,2000,23,69258
1358,Larry Anderson,2009,20,41799
195,Laura Washington,2008,23,97506
4259,Kyle Ramos,2008,20,90083
7772,Jennifer Turner,2001,15,70056
4836,Erika Huang,2008,19,11333
3721,Tiffany Ryan,2004,23,2736
1139,Chelsea Browning,2005,17,15325
3415,Gina Crawford,2009,16,38210
1070,Molly Thompson,2008,19,8783
2004,Thomas Duncan,2002,20,33387
7270,Edward Gibson,2001,15,79433
2875,Jessica Combs,2000,20,83205
5259,Ashley Wise,2001,18,25639
3046,April Walker,2007,16,23516
7041,William White,2006,15,59883
7648,Kathy Santiago,2000,19,21755
2802,Jackson Ellis,2007,24,67971
8510,Kayla Wilson,2007,18,47001
9288,Kenneth Allison,2001,17,97075
3626,Paul Benson,2005,19,74950
671,Mikayla Adams,2002,23,74459
3252,Anthony Jones,2004,18,94940
1159,Ian Brown,2000,16,59860
8387,Elizabeth Strickland,2009,18,51894
2923,Holly Gray,2006,16,64320
1933,William Allen,2003,17,92405
5015,Michael Pierce,2003,19,77314
7900,Bailey Joyce,2009,24,65680
5798,Sarah Lam,2009,15,24035
5391,Heidi Richardson,2005,16,65183
577,Grace Kelly,2007,20,69315
80,Christine Jimenez,2007,15,92493
9812,Kevin Vaughn,2003,22,98989
2941,Nicholas Phillips,2002,15,79646
1370,Sarah Thompson,2000,18,34024
5120,Jessica Snyder,2005,18,47590
9177,Ricky Tate,2000,18,98838
4809,Brandon Matthews,2005,19,73311
6057,Kelli Bell,2006,17,15988
8713,Christine Mcdonald,2005,15,93727
7182,Alexis Munoz,2000,18,74916
4895,Beth Wright,2005,20,72190
5305,Jennifer Schaefer,2006,18,38677
7230,George Anderson,2007,17,86820
9156,Antonio Hester,2005,15,59119
9484,Jesse Olson,2004,20,81954
5410,Joseph Harris,2008,15,41553
3400,Matthew Mitchell,2000,22,3627
8467,Steven Sullivan,2008,16,30623
7435,Lisa Duran,2007,16,28297
3769,Brian Martin,2001,23,43278
5666,Kim Flores,2009,19,70059
7741,Linda Peck,2001,19,51690
2185,Amber Petty,2006,21,89261
8584,Elizabeth Hill,2000,24,57786
5192,Jason Hammond,2004,22,47475
2052,Jessica Mitchell,2000,23,98091
3226,Ashley Bennett,2004,17,60521
1772,Chase Hardy,2008,21,92420
3378,Jenny Robinson,2001,23,4566
7328,Tammie Juarez,2009,23,31084
4978,Vicki Burns,2003,23,6668
2267,Melinda Miller,2005,16,23522
2651,Melissa Hernandez,2006,18,68239
31,Courtney Weiss,2005,19,20416
4941,Carla Montoya,2001,16,86434
6423,Walter Smith,2006,18,17614
5705,Stephanie Sampson,2007,24,52266
4360,James Ryan,2008,17,57027
9234,Martin Kelley,2007,21,44525
4992,Daniel Todd,2004,18,94500
3515,Michele Jones,2002,21,42649
7056,Krystal Wolfe,2001,22,52566
7254,Nathaniel Small,2002,23,91736
2331,Yvonne Dudley,2001,19,45908
6781,Cheryl Reid,2002,16,83740
593,Sean Young,2007,22,34241
7881,Michael Mullen,2006,16,97624
1298,Amanda Roberts,2000,23,23037
6937,Stefanie Robinson,2008,19,66437
7990,Christian Galloway,2007,22,23678
450,Douglas Clements,2004,17,83773
1444,Douglas Silva,2002,19,51693
7289,Jennifer Davis,2003,19,20070
8824,Virginia Schultz,2003,17,10011
1533,Vanessa Burnett,2000,23,78387
5646,Chase Werner,2007,24,71139
9054,Keith Fitzpatrick,2008,20,55189
1033,Richard Sawyer,2006,22,48511
6734,Derek Jackson,2009,19,24693
9809,Stephanie Hardy,2008,21,93586
6472,Christopher Ritter,2009,17,4499
4026,Kelly Hines,2007,16,44579
3986,Justin Burke,2009,23,15727
4647,Daniel Nichols,2004,15,53618
944,Robert Valenzuela,2005,24,90113
733,Justin Yoder,2005,24,3747
6912,Bailey Matthews,2007,20,26826
8279,Dawn Morgan,2003,22,28538
8242,Stacey Mitchell,2007,19,44505
7513,Jesse Jackson,2004,24,22224
401,Michael Stewart,2003,15,53661
1243,Christian Cruz,2001,20,28556
4101,Lisa Mccarthy,2006,24,9627
5483,Charles Bell,2004,23,87511
2657,David Harris,2001,19,99473
2852,Jerry Wallace,2001,17,5818
120,Elizabeth Fitzgerald,2002,24,88566
8661,Mark Hickman,2001,17,41237
7446,Amy Clark,2002,23,96192
1418,Abigail Reyes,2002,21,30468
2632,Michael Shelton,2003,17,89471
123,Rebecca Porter,2001,19,84867
5449,Larry Brown,2000,19,69938
9546,Kristin Carlson,2007,19,98660
8819,Thomas Martinez,2001,18,95091
7773,Maria Smith,2000,18,99562
1808,Stacy Walsh,2008,16,57489
1125,Austin Johnson,2003,16,84843
1547,Shannon Chavez,2000,20,19113
8606,Allison Simpson,2003,23,91092
6894,Robert Garrett,2000,24,54290
5687,Nancy Smith,2003,19,41209
7617,Jason Parks,2002,21,68675
2086,Bryan Knight,2006,18,66604
3030,Karen Martinez,2000,15,33245
9282,Mary Haynes,2001,22,99507
8696,Nancy Fritz,2000,19,55243
8525,Tyler Lewis,2004,16,72788
4126,Brian Johnson,2001,19,43482
5793,Lauren Adams,2006,15,38883
1184,James Gomez,2005,24,47205
7588,Chris Watkins,2002,23,78441
9949,Megan Thompson,2008,16,6238
6594,Carrie Medina,2002,19,13266
7069,Stephen Rivera,2007,15,16431
7044,Stephanie Berry,2005,18,39480
7889,Peter Mendoza,2000,15,23556
5097,Alexis Hoffman,2007,24,12861
8432,Brandon Smith,2001,20,46464
2962,Diana Perry,2001,16,52783
104,Christine Hall,2006,19,6031
4790,Kirk Lee,2002,17,26055
1387,Carlos Miller,2008,17,78112
372,Cynthia Weber,2003,22,36828
1428,Deborah Morrison,2009,16,80369
6595,Kristen Goodman,2009,15,51145
85,Megan Garcia,2005,16,93898
3432,Matthew Colon,2008,22,11971
2616,Monica Khan,2009,22,6355
4462,James Boone,2004,20,28742
2549,Kristin Chase,2002,21,28780
8003,Jeffrey Barker,2001,18,70052
4274,Natalie Wolfe,2002,19,83601
3469,Claire Johnson,2004,23,17481
6638,Brian Martin,2008,15,87435
8665,Denise Myers,2006,16,34434
9142,Thomas Davis,2000,21,21042
8337,John Lambert,2004,17,34141
2141,Richard Byrd,2000,19,86887
7003,Ian Pratt,2009,21,61642
5241,Brandon Hernandez,2001,22,24057
3268,Jennifer Woods,2001,24,43259
2664,Karen Thompson,2007,18,49678
8934,Ryan Heath,2002,20,13546
1390,Richard Weaver,2009,16,84509
677,Connie Abbott,2009,16,40018
1753,Jaime Miranda,2000,24,58690
2701,Faith Perez,2009,20,24101
7181,Linda Cobb,2000,16,3066
8524,Becky Kim,2006,17,97681
5382,Stephanie Lee,2003,19,25919
337,Kathleen Little,2009,22,79138
8748,Jennifer Mccarthy,2004,19,9704
2974,Cody Whitaker,2009,23,18462
5877,Jessica Simpson,2002,16,49185
3970,Amanda Moses,2001,24,99242
5125,Amber Thomas,2002,16,50349
3947,Michael Stone,2007,15,31412
8317,Angela Chen,2005,24,64150
4541,Mario Caldwell,2009,18,57671
1615,Dan Meyer,2003,24,13449
7529,Christian Harris,2005,22,77220
6035,Christina Garcia,2004,17,70411
3410,Mark Lawrence,2007,19,2003
7951,Anne Evans,2002,23,37689
1639,Ricky Cook,2009,19,27610
1246,Ashley Vaughan,2009,23,52699
2514,Yvette Valenzuela,2006,21,81103
2032,Garrett Pittman,2000,23,99839
6725,Timothy Mccullough,2007,17,9186
8403,Heather Davis,2002,15,59376
4183,Anne Sheppard,2004,20,6776
9789,Lori Marshall,2006,23,62803
4015,Shirley Martin,2008,16,30233
6042,Valerie Fernandez,2000,22,38036
8418,Michael Quinn,2006,16,98738
9217,Jaime Mooney,2003,21,31890
1006,Erik Colon,2001,20,18639
7891,Henry Lucero,2009,24,27774
9437,Mark Reynolds,2005,16,37491
3956,Carol Pittman,2004,15,58982
1636,Mary Sullivan,2000,21,3950
3997,Angela Becker,2000,16,16011
1554,Eric Nelson,2001,17,40827
8595,Matthew Young,2001,21,99869
6123,Christy Webb,2002,18,16961
6477,Veronica Brown,2005,20,75207
529,Amy Irwin,2006,20,56522
6690,Ronald Conner,2009,21,96950
4522,Alicia Ellis,2004,22,63967
4424,Jeffrey Kelly,2009,18,12154
9390,Charles Pena,2006,17,83051
1687,Kimberly Herrera,2006,21,11427
6543,Bryan Stevens,2004,23,38335
1324,Danielle Gonzalez,2004,20,88950
3399,Kenneth Williams,2008,16,58231
3621,Cory Newman,2002,16,10798
4835,Dean Garcia,2007,18,47815
3810,Valerie Bell,2008,21,51080
2287,Austin Schwartz,2003,16,40292
9214,Brett Stewart,2000,24,82031
2596,Maurice Foster,2005,22,40269
4866,Robert Hicks,2000,23,60673
3666,Patrick Stokes,2007,15,14083
2925,Alexis Robbins,2006,24,35602
1388,Carlos White,2009,18,41907
7611,Marc Jackson,2001,18,75733
990,Pamela Hopkins,2001,23,78181
2652,Bryan Avila,2006,15,5027
9333,Robert Gordon,2008,23,19462
371,Richard Miller,2004,18,13858
8680,Darlene Austin,2009,22,90893
9237,Karen Bartlett,2009,21,5118
5729,Ricky Stewart,2000,17,77016
8243,Lisa Nunez,2005,22,35781
8980,Jonathan Alexander,2009,23,6056
4916,Traci Smith,2003,21,37626
6280,Stacy Knight,2002,24,33676
755,Chase Shelton,2003,24,13734
5661,Todd Howell,2006,16,10992
2785,Anthony Page,2008,19,59218
2071,Stephanie Jackson,2006,24,18281
8141,Christopher Thompson,2004,15,74236
4917,Diane Wilkins,2004,21,63669
8840,William Davis,2003,24,97990
9265,Mark Lambert,2008,19,53819
1743,Shelby Johnston,2003,21,81382
477,Joseph Carson,2001,19,85861
3404,Nathan Williams,2006,19,40370
4501,Kimberly Jarvis,2001,23,30369
6933,Samuel Christensen,2004,23,21046
7646,Traci Hamilton,2004,20,12671
6388,John Hahn,2008,24,67973
1227,Shelly Harvey,2008,23,50570
4729,Cheryl Walker,2002,23,81453
8147,Christina Walker,2008,16,75972
7519,Andrew Sims,2009,20,68988
3548,Matthew Brown,2008,23,76563
1020,Gary Buchanan,2000,19,34239
9525,Christopher Walker,2008,18,88512
1552,Christopher Richards,2006,24,18661
9726,Jennifer Baker,2004,17,93509
